ReportCardYear,DistrictNm,SchoolNm,SCHOOLID,SCHOOLTYPECD,StudentsinPoverty_PctCurrYr,StudentsinPoverty_PctLastYr,TCHSALARY_AvgCurrYr,TCHSALARY_AvgLastYr,ExpendforInstruct_PctCurrYr,ExpendforInstruct_PctLastYr,ExpendforTchSalaries_PctCurrYr,ExpendforTchSalaries_PctLastYr,AdminSalary_CurrYr,AdminSalary_LastYr,StateLocalPersonnelPPE_CurrYr,StateLocalPersonnelPPE_LastYr,FedPersonnelPPE_CurrYr,FedPersonnelPPE_LastYr,StateLocalNonPersPPE_CurrYr,StateLocalNonPersPPE_LastYr,FederalNonPersonnelPPE_CurrYr,FederalNonPersonnelPPE_LastYr,TotalStateLocalPPE_CurrYr,TotalStateLocalPPE_LastYr,TotalFederalPPE_CurrYr,TotalFederalPPE_LastYr,TotalPPE_CurrYr,TotalPPE_LastYr
2019,Clarendon County School District Three,Clarendon County School District Three,1403999,D,63.23,62.2,"$47,021","$47,830",$55,$55,$49,$53,"$75,325","$73,538","$6,545",N/A,$846,N/A,"$2,093",N/A,$565,N/A,"$8,638",N/A,"$1,411",N/A,"$10,049","$8,936"
2019,Colleton County School District,Colleton County High School,1501005,H,76.08,74.9,"$46,702","$45,262",,,,,"$72,481","$68,240","$7,623",N/A,$644,N/A,"$1,478",N/A,$441,N/A,"$9,101",N/A,"$1,085",N/A,"$10,186",
2019,Colleton County School District,Bells Elementary School,1501006,E,91.57,91.3,"$49,584","$48,562",,,,,"$72,481","$68,240","$7,490",N/A,"$1,546",N/A,"$1,366",N/A,$761,N/A,"$8,856",N/A,"$2,307",N/A,"$11,163",
2019,Colleton County School District,Black Street Early Childhood Center,1501008,P,87.97,88.3,"$49,165","$47,223",,,,,"$72,481","$68,240","$7,124",N/A,"$1,074",N/A,"$1,237",N/A,$645,N/A,"$8,361",N/A,"$1,720",N/A,"$10,081",
2019,Colleton County School District,Cottageville Elementary School,1501011,E,86.06,85.8,"$42,615","$41,033",,,,,"$72,481","$68,240","$6,525",N/A,$911,N/A,"$1,295",N/A,$745,N/A,"$7,820",N/A,"$1,656",N/A,"$9,476",
2019,Colleton County School District,Forest Hills Elementary,1501012,E,85.13,85.0,"$43,465","$43,804",,,,,"$72,481","$68,240","$6,344",N/A,"$1,078",N/A,"$1,239",N/A,$703,N/A,"$7,583",N/A,"$1,780",N/A,"$9,363",
2019,Colleton County School District,Northside Elementary,1501020,E,87.84,85.0,"$44,129","$43,532",,,,,"$72,481","$68,240","$5,457",N/A,"$1,254",N/A,"$1,222",N/A,$757,N/A,"$6,679",N/A,"$2,011",N/A,"$8,689",
2019,Colleton County School District,Hendersonville Elementary,1501021,E,91.24,90.2,"$49,167","$46,060",,,,,"$72,481","$68,240","$6,980",N/A,"$1,756",N/A,"$1,243",N/A,$792,N/A,"$8,223",N/A,"$2,548",N/A,"$10,770",
2019,Colleton County School District,Colleton County Middle School,1501022,M,82.12,79.7,"$44,700","$44,503",,,,,"$72,481","$68,240","$6,996",N/A,$828,N/A,"$1,577",N/A,$431,N/A,"$8,573",N/A,"$1,259",N/A,"$9,832",
2019,Colleton County School District,Colleton County School District,1501999,D,83.39,82.1,"$45,722","$44,931",$48,$52,$42,$48,"$72,481","$68,240","$6,930",N/A,$976,N/A,"$1,389",N/A,$586,N/A,"$8,319",N/A,"$1,562",N/A,"$9,881","$10,319"
2019,Darlington County School District,Hartsville Middle School,1601004,M,71.08,68.8,"$48,626","$47,380",,,,,"$88,411","$84,942","$7,283",N/A,$402,N/A,"$1,060",N/A,$334,N/A,"$8,343",N/A,$736,N/A,"$9,080",
2019,Darlington County School District,Hartsville High School,1601005,H,62.06,63.0,"$50,378","$50,489",,,,,"$88,411","$84,942","$8,255",N/A,$446,N/A,"$1,380",N/A,$333,N/A,"$9,634",N/A,$778,N/A,"$10,412",
2019,Darlington County School District,Lamar High School,1601006,H,76.15,80.7,"$51,183","$52,889",,,,,"$88,411","$84,942","$12,005",N/A,$908,N/A,"$2,095",N/A,$848,N/A,"$14,100",N/A,"$1,756",N/A,"$15,857",
2019,Darlington County School District,Spaulding Middle School,1601010,M,78.89,73.8,"$43,071","$43,583",,,,,"$88,411","$84,942","$7,451",N/A,"$1,044",N/A,"$1,509",N/A,$730,N/A,"$8,960",N/A,"$1,773",N/A,"$10,733",
2019,Darlington County School District,Brockington Elementary Magnet School,1601013,E,89.84,89.7,"$48,198","$46,522",,,,,"$88,411","$84,942","$6,116",N/A,$887,N/A,"$1,066",N/A,$525,N/A,"$7,182",N/A,"$1,411",N/A,"$8,593",
2019,Darlington County School District,Cain,1601014,P,88.93,88.0,"$50,447","$49,435",,,,,"$88,411","$84,942","$9,054",N/A,"$1,228",N/A,"$1,155",N/A,$602,N/A,"$10,209",N/A,"$1,830",N/A,"$12,039",
2019,Darlington County School District,Carolina Elementary School,1601015,E,51.09,46.4,"$50,497","$50,253",,,,,"$88,411","$84,942","$8,272",N/A,"$1,286",N/A,"$1,240",N/A,$368,N/A,"$9,512",N/A,"$1,654",N/A,"$11,166",
2019,Darlington County School District,Lamar Elementary,1601016,P,84.21,84.6,"$51,848","$51,667",,,,,"$88,411","$84,942","$7,231",N/A,"$1,243",N/A,$921,N/A,$129,N/A,"$8,153",N/A,"$1,372",N/A,"$9,525",
2019,Darlington County School District,North Hartsville Elementary School,1601017,E,67.75,68.6,"$46,751","$48,109",,,,,"$88,411","$84,942","$6,947",N/A,$646,N/A,$904,N/A,$351,N/A,"$7,851",N/A,$997,N/A,"$8,847",
2019,Darlington County School District,Pate Elementary School,1601018,P,90.86,90.7,"$52,112","$52,799",,,,,"$88,411","$84,942","$7,494",N/A,"$1,358",N/A,"$1,083",N/A,$593,N/A,"$8,577",N/A,"$1,951",N/A,"$10,528",
2019,Darlington County School District,Rosenwald Elementary/Middle School,1601020,E,94.23,92.7,"$47,836","$48,223",,,,,"$88,411","$84,942","$11,379",N/A,"$1,004",N/A,"$1,581",N/A,$660,N/A,"$12,961",N/A,"$1,665",N/A,"$14,625",
2019,Darlington County School District,Rosenwald Elementary/Middle School,1601020,M,94.23,92.7,"$47,836","$48,223",,,,,"$88,411","$84,942","$11,379",N/A,"$1,004",N/A,"$1,581",N/A,$660,N/A,"$12,961",N/A,"$1,665",N/A,"$14,625",
2019,Darlington County School District,Spaulding Elementary School,1601023,E,82.11,82.1,"$43,941","$43,175",,,,,"$88,411","$84,942","$7,131",N/A,$735,N/A,$918,N/A,$302,N/A,"$8,049",N/A,"$1,037",N/A,"$9,086",
2019,Darlington County School District,Brunson-Dargan Elementary School,1601024,E,89.52,88.4,"$45,436","$45,659",,,,,"$88,411","$84,942","$7,810",N/A,"$1,401",N/A,"$1,415",N/A,$795,N/A,"$9,226",N/A,"$2,197",N/A,"$11,422",
2019,Darlington County School District,St. John's Elementary School,1601026,E,82.29,82.2,"$48,536","$47,895",,,,,"$88,411","$84,942","$7,832",N/A,"$1,025",N/A,"$1,008",N/A,$411,N/A,"$8,839",N/A,"$1,436",N/A,"$10,276",
2019,Darlington County School District,Thornwell School For The Arts,1601027,E,91.59,92.6,"$44,174","$45,587",,,,,"$88,411","$84,942","$7,193",N/A,"$1,277",N/A,"$1,372",N/A,$621,N/A,"$8,565",N/A,"$1,898",N/A,"$10,463",
2019,Darlington County School District,West Hartsville Elementary,1601028,E,92.99,89.1,"$48,021","$46,364",,,,,"$88,411","$84,942","$7,523",N/A,"$1,504",N/A,"$1,140",N/A,$717,N/A,"$8,663",N/A,"$2,221",N/A,"$10,885",
2019,Darlington County School District,Washington Street Elementary,1601029,P,92.59,90.3,"$41,735","$39,976",,,,,"$88,411","$84,942","$5,838",N/A,"$1,680",N/A,"$1,105",N/A,$968,N/A,"$6,943",N/A,"$2,647",N/A,"$9,590",
2019,Darlington County School District,Darlington High School,1601030,H,77.08,76.6,"$49,258","$50,094",,,,,"$88,411","$84,942","$8,529",N/A,$678,N/A,"$1,443",N/A,$393,N/A,"$9,972",N/A,"$1,072",N/A,"$11,044",
2019,Darlington County School District,Darlington Middle School,1601031,M,83.86,81.8,"$47,455","$47,994",,,,,"$88,411","$84,942","$7,010",N/A,$979,N/A,"$1,047",N/A,$485,N/A,"$8,057",N/A,"$1,464",N/A,"$9,521",
2019,Darlington County School District,Southside Early Childhood Center,1601032,P,86.76,90.6,"$48,036","$48,085",,,,,"$88,411","$84,942","$7,951",N/A,$818,N/A,$938,N/A,$553,N/A,"$8,888",N/A,"$1,370",N/A,"$10,259",
2019,Darlington County School District,"Mayo High School For Math, Science & Technology",1601033,H,49.82,45.1,"$53,267","$51,178",,,,,"$88,411","$84,942","$9,831",N/A,$523,N/A,"$1,778",N/A,$456,N/A,"$11,608",N/A,$980,N/A,"$12,588",
2019,Darlington County School District,Darlington County School District,1601999,D,77.7,77.0,"$48,641","$48,614",$52,$51,$45,$49,"$88,411","$84,942","$7,818",N/A,$863,N/A,"$1,213",N/A,$471,N/A,"$9,030",N/A,"$1,334",N/A,"$10,364","$10,560"
2019,Dillon District Three,Latta High School,1703019,H,65.2,64.7,"$44,860","$42,887",,,,,"$81,589","$79,743","$6,407",N/A,$390,N/A,"$1,394",N/A,$313,N/A,"$7,800",N/A,$702,N/A,"$8,503",
2019,Dillon District Three,Latta Middle School,1703021,M,68.78,67.8,"$48,154","$48,013",,,,,"$81,589","$79,743","$6,036",N/A,$530,N/A,$906,N/A,$310,N/A,"$6,941",N/A,$841,N/A,"$7,782",
2019,Dillon District Three,Latta Elementary School,1703024,E,77.47,78.6,"$46,127","$44,045",,,,,"$81,589","$79,743","$5,862",N/A,"$1,530",N/A,"$1,046",N/A,$651,N/A,"$6,908",N/A,"$2,181",N/A,"$9,089",
2019,Dillon District Three,Dillon District Three,1703999,D,71.36,71.4,"$46,403","$44,681",$52,$53,$45,$49,"$81,589","$79,743","$6,071",N/A,$908,N/A,"$1,107",N/A,$454,N/A,"$7,179",N/A,"$1,362",N/A,"$8,540","$8,525"
2019,Dillon School District Four,Lake View High School,1704002,H,84,69.5,"$48,103","$45,821",,,,,"$86,371","$85,309","$7,480",N/A,$332,N/A,"$1,230",N/A,$731,N/A,"$8,710",N/A,"$1,064",N/A,"$9,774",
2019,Dillon School District Four,Lake View High School,1704002,M,84,69.5,"$48,103","$45,821",,,,,"$86,371","$85,309","$7,480",N/A,$332,N/A,"$1,230",N/A,$731,N/A,"$8,710",N/A,"$1,064",N/A,"$9,774",
2019,Dillon School District Four,Lake View Elementary School,1704003,E,81.79,79.6,"$43,706","$42,756",,,,,"$86,371","$85,309","$5,873",N/A,"$1,267",N/A,"$1,011",N/A,$935,N/A,"$6,884",N/A,"$2,202",N/A,"$9,085",
2019,Dillon School District Four,Dillon High School,1704005,H,96.71,82.2,"$46,808","$45,654",,,,,"$86,371","$85,309","$6,708",N/A,$777,N/A,"$1,261",N/A,$738,N/A,"$7,969",N/A,"$1,515",N/A,"$9,485",
2019,Dillon School District Four,East Elementary School,1704007,P,92.23,89.8,"$46,074","$45,868",,,,,"$86,371","$85,309","$5,800",N/A,"$1,018",N/A,$764,N/A,$963,N/A,"$6,564",N/A,"$1,981",N/A,"$8,545",
2019,Dillon School District Four,South Elementary School,1704008,P,95.9,96.7,"$48,742","$43,880",,,,,"$86,371","$85,309","$6,455",N/A,"$1,068",N/A,$974,N/A,"$1,077",N/A,"$7,429",N/A,"$2,145",N/A,"$9,573",
2019,Dillon School District Four,Gordon Elementary,1704009,E,96.04,90.1,"$45,662","$43,922",,,,,"$86,371","$85,309","$5,203",N/A,"$1,446",N/A,$884,N/A,"$1,038",N/A,"$6,087",N/A,"$2,484",N/A,"$8,570",
2019,Dillon School District Four,Dillon Middle School,1704010,M,97.81,89.8,"$46,503","$44,878",,,,,"$86,371","$85,309","$5,920",N/A,$928,N/A,"$1,036",N/A,$811,N/A,"$6,956",N/A,"$1,739",N/A,"$8,695",
2019,Dillon School District Four,Stewart Heights Elementary,1704011,P,97.63,96.1,"$43,285","$47,341",,,,,"$86,371","$85,309","$5,670",N/A,"$1,350",N/A,$885,N/A,$899,N/A,"$6,555",N/A,"$2,250",N/A,"$8,805",
2019,Dillon School District Four,Dillon School District Four,1704999,D,93.26,85.8,"$46,162","$45,080",$47,$44,$40,$41,"$86,371","$85,309","$6,184",N/A,$977,N/A,"$1,036",N/A,$868,N/A,"$7,221",N/A,"$1,845",N/A,"$9,066","$9,459"
2019,Dorchester School District Two,Summerville High School,1802006,H,50.3,49.9,"$49,441","$50,042",,,,,"$85,632","$86,066","$6,618",N/A,$459,N/A,"$1,260",N/A,$245,N/A,"$7,878",N/A,$704,N/A,"$8,582",
2019,Dorchester School District Two,Knightsville Elementary School,1802007,E,46.83,48.4,"$45,849","$44,854",,,,,"$85,632","$86,066","$7,472",N/A,$907,N/A,"$1,393",N/A,$329,N/A,"$8,865",N/A,"$1,236",N/A,"$10,101",
2019,Dorchester School District Two,Summerville Elementary School,1802009,E,61.13,63.7,"$53,842","$52,679",,,,,"$85,632","$86,066","$8,978",N/A,"$1,072",N/A,"$1,302",N/A,$544,N/A,"$10,281",N/A,"$1,616",N/A,"$11,896",
2019,Dorchester School District Two,James H. Spann Elementary School,1802010,E,62.96,63.2,"$52,262","$50,948",,,,,"$85,632","$86,066","$7,901",N/A,$844,N/A,"$1,255",N/A,$401,N/A,"$9,156",N/A,"$1,246",N/A,"$10,402",
2019,Dorchester School District Two,Alston Middle School,1802011,M,62.34,61.5,"$47,893","$48,157",,,,,"$85,632","$86,066","$7,601",N/A,$424,N/A,"$1,484",N/A,$338,N/A,"$9,085",N/A,$762,N/A,"$9,847",
2019,Dorchester School District Two,Rollings Middle School Of The Arts,1802012,M,25.36,23.9,"$54,606","$53,128",,,,,"$85,632","$86,066","$7,332",N/A,$446,N/A,$888,N/A,$196,N/A,"$8,220",N/A,$642,N/A,"$8,862",
2019,Dorchester School District Two,Newington Elementary School,1802013,E,67.29,67.0,"$49,017","$48,372",,,,,"$85,632","$86,066","$7,197",N/A,$772,N/A,"$1,376",N/A,$422,N/A,"$8,573",N/A,"$1,195",N/A,"$9,768",
2019,Dorchester School District Two,Flowertown Elementary School,1802014,E,61.15,59.0,"$49,177","$48,615",,,,,"$85,632","$86,066","$6,381",N/A,$872,N/A,$804,N/A,$351,N/A,"$7,185",N/A,"$1,223",N/A,"$8,407",
2019,Dorchester School District Two,Dubose Middle School,1802016,M,52.01,48.4,"$48,813","$48,393",,,,,"$85,632","$86,066","$6,205",N/A,$374,N/A,$941,N/A,$229,N/A,"$7,146",N/A,$603,N/A,"$7,749",
2019,Dorchester School District Two,Oakbrook Elementary School,1802017,E,58.79,55.7,"$49,832","$49,054",,,,,"$85,632","$86,066","$7,556",N/A,$854,N/A,"$1,538",N/A,$419,N/A,"$9,095",N/A,"$1,274",N/A,"$10,368",
2019,Dorchester School District Two,Oakbrook Middle School,1802018,M,52.5,47.3,"$48,753","$47,712",,,,,"$85,632","$86,066","$6,485",N/A,$463,N/A,$861,N/A,$253,N/A,"$7,347",N/A,$716,N/A,"$8,063",
2019,Dorchester School District Two,Windsor Hill Arts Infused Elementary,1802019,E,73.32,73.0,"$48,136","$48,408",,,,,"$85,632","$86,066","$7,730",N/A,$996,N/A,"$1,189",N/A,$503,N/A,"$8,919",N/A,"$1,499",N/A,"$10,418",
2019,Dorchester School District Two,Fort Dorchester High School,1802020,H,47.19,48.0,"$49,455","$49,257",,,,,"$85,632","$86,066","$6,789",N/A,$556,N/A,"$1,418",N/A,$290,N/A,"$8,207",N/A,$846,N/A,"$9,053",
2019,Dorchester School District Two,Beech Hill Elementary School,1802021,E,31.94,30.4,"$52,641","$50,818",,,,,"$85,632","$86,066","$6,972",N/A,$457,N/A,"$1,071",N/A,$187,N/A,"$8,043",N/A,$644,N/A,"$8,687",
2019,Dorchester School District Two,Gregg Middle School,1802022,M,48.12,48.2,"$50,586","$50,477",,,,,"$85,632","$86,066","$6,460",N/A,$439,N/A,"$1,160",N/A,$249,N/A,"$7,619",N/A,$688,N/A,"$8,307",
2019,Dorchester School District Two,Fort Dorchester Elementary School,1802023,E,35.54,34.3,"$49,964","$49,556",,,,,"$85,632","$86,066","$7,379",N/A,$599,N/A,"$1,030",N/A,$214,N/A,"$8,409",N/A,$813,N/A,"$9,222",
2019,Dorchester School District Two,Eagle Nest Elementary School,1802024,E,63.61,64.3,"$47,344","$45,606",,,,,"$85,632","$86,066","$7,319",N/A,$815,N/A,"$1,208",N/A,$501,N/A,"$8,527",N/A,"$1,317",N/A,"$9,844",
2019,Dorchester School District Two,"William M. Reeves, Jr. Elementary",1802025,E,46.58,43.1,"$52,278","$51,359",,,,,"$85,632","$86,066","$6,527",N/A,$645,N/A,"$1,041",N/A,$274,N/A,"$7,568",N/A,$920,N/A,"$8,487",
2019,Dorchester School District Two,River Oaks Middle School,1802026,M,67.55,64.9,"$48,209","$47,670",,,,,"$85,632","$86,066","$6,520",N/A,$391,N/A,"$1,182",N/A,$291,N/A,"$7,701",N/A,$682,N/A,"$8,383",
2019,Dorchester School District Two,Ashley Ridge High School,1802027,H,39.19,38.7,"$50,275","$49,002",,,,,"$85,632","$86,066","$6,647",N/A,$465,N/A,"$1,364",N/A,$271,N/A,"$8,011",N/A,$736,N/A,"$8,747",
2019,Dorchester School District Two,Joseph Pye Elementary,1802028,E,44.64,45.6,"$46,222","$45,094",,,,,"$85,632","$86,066","$6,309",N/A,$881,N/A,"$1,197",N/A,$368,N/A,"$7,505",N/A,"$1,249",N/A,"$8,754",
2019,Dorchester School District Two,Sand Hill Elementary School,1802029,E,42.41,42.1,"$46,613","$45,880",,,,,"$85,632","$86,066","$7,049",N/A,$566,N/A,"$1,333",N/A,$363,N/A,"$8,382",N/A,$928,N/A,"$9,310",
2019,Dorchester School District Two,Dr. Eugene Sires Elementary School,1802030,E,55.01,54.3,"$46,902","$45,502",,,,,"$85,632","$86,066","$7,292",N/A,$664,N/A,"$1,223",N/A,$415,N/A,"$8,515",N/A,"$1,079",N/A,"$9,594",
2019,Dorchester School District Two,Alston-Bailey Elementary School,1802031,E,70.69,67.6,"$46,725","$46,587",,,,,"$85,632","$86,066","$6,335",N/A,$624,N/A,"$1,072",N/A,$440,N/A,"$7,407",N/A,"$1,064",N/A,"$8,471",
2019,Dorchester School District Two,Dorchester School District Two,1802999,D,51.26,50.5,"$49,332","$48,656",$58,$58,$52,$55,"$85,632","$86,066","$6,903",N/A,$603,N/A,"$1,206",N/A,$316,N/A,"$8,109",N/A,$918,N/A,"$9,027","$8,555"
2019,Dorchester 4,Harleyville Elementary School,1804016,E,89.92,85.1,"$50,298","$48,456",,,,,"$82,837","$84,897","$8,986",N/A,"$1,451",N/A,"$1,722",N/A,$751,N/A,"$10,708",N/A,"$2,202",N/A,"$12,910",
2019,Dorchester 4,St. George Middle School,1804017,M,76.25,74.1,"$48,435","$46,534",,,,,"$82,837","$84,897","$8,661",N/A,"$1,134",N/A,"$2,216",N/A,$772,N/A,"$10,877",N/A,"$1,906",N/A,"$12,783",
2019,Dorchester 4,Williams Memorial Elementary School,1804018,E,73.32,73.7,"$51,685","$50,657",,,,,"$82,837","$84,897","$8,005",N/A,$817,N/A,"$1,421",N/A,$512,N/A,"$9,426",N/A,"$1,329",N/A,"$10,755",
2019,Dorchester 4,Woodland High School,1804019,H,71.32,69.8,"$51,044","$48,475",,,,,"$82,837","$84,897","$8,448",N/A,$487,N/A,"$2,461",N/A,$455,N/A,"$10,909",N/A,$941,N/A,"$11,851",
2019,Dorchester 4,Clay Hill Elementary School,1804021,E,78.66,80.2,"$55,144","$55,240",,,,,"$82,837","$84,897","$11,897",N/A,"$1,332",N/A,"$2,140",N/A,"$1,167",N/A,"$14,037",N/A,"$2,498",N/A,"$16,535",
2019,Dorchester 4,Harleyville-Ridgeville Middle,1804022,M,80.34,80.5,"$43,129","$46,804",,,,,"$82,837","$84,897","$10,771",N/A,$967,N/A,"$2,323",N/A,$933,N/A,"$13,094",N/A,"$1,899",N/A,"$14,994",
2019,Edgefield County School District,Strom Thurmond High School,1901002,H,60.87,60.9,"$48,995","$48,350",,,,,"$79,005","$83,440","$8,911",N/A,$784,N/A,"$2,016",N/A,$406,N/A,"$10,928",N/A,"$1,190",N/A,"$12,118",
2019,Edgefield County School District,Douglas Elementary,1901003,E,87.69,86.4,"$47,214","$48,652",,,,,"$79,005","$83,440","$9,135",N/A,"$2,101",N/A,"$1,656",N/A,$681,N/A,"$10,791",N/A,"$2,782",N/A,"$13,573",
2019,Edgefield County School District,Johnston Elementary,1901005,E,84.32,85.6,"$48,101","$47,968",,,,,"$79,005","$83,440","$8,686",N/A,"$1,723",N/A,"$1,495",N/A,$643,N/A,"$10,181",N/A,"$2,366",N/A,"$12,547",
2019,Edgefield County School District,W.E. Parker Elementary,1901007,E,68.63,68.8,"$52,372","$53,182",,,,,"$79,005","$83,440","$8,193",N/A,"$1,091",N/A,"$1,314",N/A,$502,N/A,"$9,508",N/A,"$1,593",N/A,"$11,101",
2019,Edgefield County School District,Merriwether Elementary School,1901008,E,59.08,59.5,"$47,848","$48,563",,,,,"$79,005","$83,440","$6,266",N/A,$814,N/A,"$1,126",N/A,$390,N/A,"$7,393",N/A,"$1,203",N/A,"$8,596",
2019,Edgefield County School District,Johnston-Edgefeld-Trenton Middle School,1901009,M,66.6,65.9,"$48,462","$47,395",,,,,"$79,005","$83,440","$7,457",N/A,$684,N/A,"$1,498",N/A,$427,N/A,"$8,955",N/A,"$1,111",N/A,"$10,066",
2019,Edgefield County School District,Merriwether Middle School,1901010,M,51.18,49.5,"$44,998","$44,597",,,,,"$79,005","$83,440","$7,139",N/A,$773,N/A,"$1,586",N/A,$361,N/A,"$8,725",N/A,"$1,134",N/A,"$9,859",
2019,Edgefield County School District,Edgefield County School District,1901999,D,64.74,65.0,"$48,696","$48,634",$55,$55,$49,$52,"$79,005","$83,440","$7,825",N/A,$994,N/A,"$1,534",N/A,$454,N/A,"$9,359",N/A,"$1,448",N/A,"$10,808","$10,604"
2019,Fairfield,Fairfield Middle,2001001,M,83.57,84.4,"$52,243","$52,312",,,,,"$87,091","$85,575","$13,598",N/A,$834,N/A,"$2,449",N/A,$687,N/A,"$16,046",N/A,"$1,522",N/A,"$17,568",
2019,Fairfield,Kelly Miller Elementary,2001008,E,89.55,88.8,"$47,946","$45,697",,,,,"$87,091","$85,575","$11,814",N/A,"$1,186",N/A,"$1,884",N/A,$963,N/A,"$13,698",N/A,"$2,149",N/A,"$15,847",
2019,Fairfield,Mccrorey-Liston School Of Technology,2001009,E,87.59,85.2,"$51,393","$47,194",,,,,"$87,091","$85,575","$12,055",N/A,"$1,098",N/A,"$1,992",N/A,$891,N/A,"$14,047",N/A,"$1,989",N/A,"$16,037",
2019,Fairfield,Geiger Elementary School,2001012,E,87.67,86.0,"$49,545","$44,773",,,,,"$87,091","$85,575","$9,692",N/A,"$1,421",N/A,"$1,990",N/A,$826,N/A,"$11,681",N/A,"$2,248",N/A,"$13,929",
2019,Fairfield,Fairfield Central High School,2001013,H,81.69,80.8,"$51,579","$50,756",,,,,"$87,091","$85,575","$13,169",N/A,$802,N/A,"$3,199",N/A,$610,N/A,"$16,368",N/A,"$1,413",N/A,"$17,780",
2019,Fairfield,Fairfield Elementary School,2001014,E,95.61,93.5,"$50,812","$48,685",,,,,"$87,091","$85,575","$11,288",N/A,"$1,264",N/A,"$1,947",N/A,$978,N/A,"$13,235",N/A,"$2,243",N/A,"$15,478",
2019,Fairfield,Fairfield Magnet School For Math And Science,2001015,E,83.75,82.2,"$48,364","$46,840",,,,,"$87,091","$85,575","$11,511",N/A,"$1,279",N/A,"$1,930",N/A,$783,N/A,"$13,441",N/A,"$2,062",N/A,"$15,503",
2019,Fairfield,Fairfield,2001999,D,86.93,85.7,"$51,363","$49,288",$51,$50,$44,$47,"$87,091","$85,575","$12,089",N/A,"$1,075",N/A,"$2,369",N/A,$790,N/A,"$14,457",N/A,"$1,865",N/A,"$16,322","$16,548"
2019,Florence One Schools,John W. Moore Intermediate School,2101002,E,58.22,55.1,"$49,238","$49,375",,,,,"$80,284","$75,321","$5,467",N/A,$286,N/A,"$1,205",N/A,$207,N/A,"$6,672",N/A,$493,N/A,"$7,165",
2019,Florence One Schools,South Florence High School,2101004,H,63.41,64.0,"$50,157","$51,093",,,,,"$80,284","$75,321","$6,021",N/A,$160,N/A,"$1,215",N/A,$78,N/A,"$7,235",N/A,$238,N/A,"$7,473",
2019,Florence One Schools,Williams Middle School,2101005,M,72.77,69.5,"$48,782","$50,077",,,,,"$80,284","$75,321","$7,200",N/A,$380,N/A,"$1,539",N/A,$94,N/A,"$8,739",N/A,$475,N/A,"$9,213",
2019,Florence One Schools,Wilson High School,2101006,H,69.07,69.0,"$50,509","$50,359",,,,,"$80,284","$75,321","$6,964",N/A,$167,N/A,"$1,703",N/A,$90,N/A,"$8,666",N/A,$257,N/A,"$8,923",
2019,Florence One Schools,Briggs Elementary School,2101008,E,65.52,65.8,"$52,803","$52,494",,,,,"$80,284","$75,321","$7,176",N/A,$441,N/A,"$1,105",N/A,$177,N/A,"$8,280",N/A,$619,N/A,"$8,899",
2019,Florence One Schools,Carver Elementary Magnet School,2101009,E,61.46,57.2,"$48,137","$50,487",,,,,"$80,284","$75,321","$7,624",N/A,$515,N/A,"$1,255",N/A,$114,N/A,"$8,880",N/A,$630,N/A,"$9,509",
2019,Florence One Schools,Delmae Heights Elementary School,2101010,E,63.5,64.3,"$49,064","$47,418",,,,,"$80,284","$75,321","$6,438",N/A,$452,N/A,"$1,097",N/A,$124,N/A,"$7,535",N/A,$576,N/A,"$8,111",
2019,Florence One Schools,Greenwood Elementary School,2101011,E,75.69,72.8,"$48,282","$46,442",,,,,"$80,284","$75,321","$5,754",N/A,$291,N/A,"$1,080",N/A,$245,N/A,"$6,833",N/A,$536,N/A,"$7,369",
2019,Florence One Schools,Mclaurin Elementary,2101012,E,61.71,62.3,"$45,595","$47,428",,,,,"$80,284","$75,321","$6,567",N/A,$211,N/A,"$1,240",N/A,$244,N/A,"$7,807",N/A,$455,N/A,"$8,262",
2019,Florence One Schools,Theodore Lester Elementary,2101013,E,92.17,90.6,"$47,903","$50,564",,,,,"$80,284","$75,321","$10,296",N/A,"$1,323",N/A,"$1,438",N/A,$338,N/A,"$11,734",N/A,"$1,661",N/A,"$13,395",
2019,Florence One Schools,West Florence High School,2101014,H,48.43,48.0,"$51,470","$50,814",,,,,"$80,284","$75,321","$5,829",N/A,$124,N/A,"$1,259",N/A,$80,N/A,"$7,088",N/A,$204,N/A,"$7,291",
2019,Florence One Schools,North Vista Elementary,2101016,E,90.16,86.1,"$47,790","$47,163",,,,,"$80,284","$75,321","$6,944",N/A,$719,N/A,"$1,473",N/A,$265,N/A,"$8,417",N/A,$984,N/A,"$9,401",
